MOF_name,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,LPD,PLD,SA_grav,VF,PSSD,density,Fugacity,chg,bond_length,eps_eff,sig_eff,loading,PC1,PC2
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_1B_2OH,0.0,0.0,0.01557759,0.0,0.0,0.0,0.0,0.00843786,0.0,0.0,0.0,0.0,0.0038944,0.0,0.00324533,0.0,0.00032453,0.0,0.00129813,0.0,11.37745,7.73381,2514.376849,0.730443,2.46203982188199,1.5057760892248,1000.0,0.9,1.6,30.0,5.3,0.00090075,-1.4823779277171176,-0.25379519338689627
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_ntn_edge,0.0,0.0,0.0187304,0.0,0.0,0.0023413,0.0,0.0070239,0.0,0.0,0.0,0.0,0.0093652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7166,6.68889,2043.549064,0.713177,1.6195478520361,1.1348324149007,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.1554515238321126,-0.2950879292221184
OPT_fsc_sym_6_mc_3_sym_5_on_11_1B_2NO2_1B_2NO2,0.0,0.0,0.01365242,0.0,0.0,0.0,0.0,0.00420074,0.0,0.00262546,0.0,0.00525093,0.00315056,0.0,0.0,0.0,0.00026255,0.0,0.00105019,0.0,9.92408,7.91688,2892.537854,0.726456,2.17994676239413,1.4606409821837,1000.0,0.9,1.6,30.0,5.3,0.00030875,-1.5293346284391662,-0.46541448157953175
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2SH_ntn_edge,0.0,0.0,0.01547838,0.0,0.0,0.0,0.0,0.00773919,0.0,0.0,0.0,0.0,0.00619135,0.0,0.0,0.0,0.00051595,0.00309568,0.00206378,0.0,8.71086,6.8686,1674.429071,0.661567,1.90522829949523,1.1250622738566,1000.0,0.9,1.6,30.0,5.3,0.00108027,-2.3153495641204414,0.0801276670491662
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_ntn_edge,0.0,0.0,0.01436969,0.0,0.00287394,0.0,0.0,0.0,0.0,0.00862181,0.0,0.0,0.01149575,0.00095798,0.0,0.0,0.0,0.0,0.0,0.0,7.82992,5.90276,1440.731084,0.657528,1.74369603831262,0.9379703040626,1000.0,0.9,1.6,30.0,5.3,0.00167322,-2.576874998577072,0.11335069422283811
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_ntn_edge,0.0,0.0,0.01715032,0.0,0.0,0.0,0.0,0.00571677,0.0,0.0,0.0,0.0,0.01143355,0.0,0.0,0.0,0.0009528,0.0,0.00381118,0.0,6.39582,5.17992,1585.624194,0.704087,1.16116501926599,0.9135407550724,1000.0,0.9,1.6,30.0,5.3,0.0039928,-2.5960136870059034,-0.2592877437327346
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2NH2_ntn_edge_ntn_edge,0.0,0.0,0.01518786,0.0,0.0,0.0,0.0,0.00759393,0.0,0.0,0.00126566,0.0,0.00759393,0.0,0.0,0.0,0.00063283,0.0,0.00253131,0.0,7.65959,6.05114,2357.349966,0.733108,1.59815529305943,1.1925213792569,1000.0,0.9,1.6,30.0,5.3,0.00229716,-2.040330291171226,-0.5095529592896673
OPT_pyr_sym_6_mc_3_sym_3_on_1_1B_4CN,0.0,0.00534419,0.01068839,0.0,0.0,0.0,0.0,0.0,0.00534419,0.00133605,0.0,0.0,0.0026721,0.0,0.0,0.0,0.00022267,0.0,0.0008907,0.0,10.12006,6.85903,3188.018035,0.716742,1.99527352490039,1.5413512261421,1000.0,0.9,1.6,30.0,5.3,1e-07,-1.545678187759095,-0.6386897214840648
OPT_pts_sym_5_mc_2_1AN_C_1B_2Br,0.00438917,0.0,0.01536209,0.00054865,0.0,0.00109729,0.0,0.00438917,0.0,0.0,0.0,0.0,0.00438917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5144,6.45059,1699.436871,0.689203,1.80044802672578,0.877621600144,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.405868749852099,-0.025392362669184054
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2SH,0.0,0.0,0.01227983,0.0,0.00061399,0.0,0.0,0.00491193,0.0,0.00368395,0.0,0.0,0.00245597,0.00020466,0.0,0.0,0.0,0.00245597,0.0,0.0,10.41722,6.20943,2649.482066,0.729571,2.20228493131998,1.4596864829927,1000.0,0.9,1.6,30.0,5.3,0.00128841,-1.6508967107953159,-0.4418491332580971
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_4H_ntn_edge,0.0,0.0,0.01534951,0.0,0.0,0.0,0.0,0.00767476,0.0,0.0,0.0,0.0,0.00613981,0.0,0.0,0.0,0.00051165,0.0,0.0020466,0.0,9.82712,6.42776,2606.350509,0.757305,1.84782350215578,1.3927904334797,1000.0,0.9,1.6,30.0,5.3,0.00222659,-1.6575082961074494,-0.5674564047727985
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_4H,0.0,0.0,0.02923291,0.0,0.0,0.00132877,0.0,0.01461645,0.0,0.0,0.0,0.0,0.00531507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43964,7.0941,1167.759603,0.585148,2.61684296345639,1.1249669307707,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.6473906448327136,0.5683913586360713
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2Br,0.00163044,0.0,0.01793482,0.0,0.0,0.00163044,0.0,0.00652175,0.0,0.0,0.0,0.0,0.00652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03696,6.92175,2010.457626,0.702893,1.72435583209824,1.0749722555837,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.1726604860028873,-0.19682241862215086
OPT_mrc_sym_6_mc_3_1AN_C_1B_4H_1B_4H,0.0,0.0,0.01858268,0.00077428,0.0,0.0,0.0,0.0108399,0.0,0.0,0.0,0.0,0.00464567,0.0,0.0,0.0,0.00038714,0.0,0.00154856,0.0,9.16924,6.05774,2657.536737,0.722938,1.75723832073785,1.4162137394904,1000.0,0.9,1.6,30.0,5.3,0.00209713,-1.8243286885426608,-0.5558531333356864
OPT_dag_sym_3_on_1_sym_7_mc_4_1B_2CH3,0.0,0.0,0.01069067,0.00267267,0.00066817,0.0,0.0,0.01069067,0.0,0.00133633,0.0,0.0,0.00267267,0.00022272,0.0,0.0,0.0,0.0,0.0,0.0,13.47271,10.18891,3835.262504,0.755823,2.87132180849396,2.2183658701178,1000.0,0.9,1.6,30.0,5.3,1e-07,-0.5235469342522561,-0.701212211423662
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2NO2,0.0,0.0,0.01353693,0.0,0.0,0.00123063,0.0,0.00492252,0.0,0.00123063,0.0,0.00246126,0.00492252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67999,6.31005,2546.73819,0.708794,2.84619361222033,1.3457543057593,1000.0,0.9,1.6,30.0,5.3,7.43866e-05,-1.621444741859681,-0.141675857092072
OPT_mrc_sym_6_mc_3_1AN_C_1B_2F_1B_2F,0.0,0.0,0.01846136,0.00076922,0.0,0.0,0.00538456,0.00538456,0.0,0.0,0.0,0.0,0.00461534,0.0,0.0,0.0,0.00038461,0.0,0.00153845,0.0,7.95156,5.21583,2085.068939,0.687401,1.68676949102657,1.1596141355947,1000.0,0.9,1.6,30.0,5.3,0.00135994,-2.2929981513937716,-0.28883922898101766
OPT_acs_sym_7_mc_4_1B_4F,0.0,0.0,0.01185465,0.0,0.00148183,0.0,0.00592732,0.0,0.0,0.0,0.0,0.0,0.00592732,0.00049394,0.0,0.0,0.0,0.0,0.0,0.0,9.59798,8.73517,2218.709357,0.701704,2.1673627150702,1.1995381072741,1000.0,0.9,1.6,30.0,5.3,0.00198627,-1.8288962542253766,-0.07223729452562509
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_4CN_1B_4CN,0.0,0.00508077,0.01016154,0.0,0.00050808,0.0,0.0,0.0,0.00508077,0.00152423,0.0,0.0,0.00203231,0.00016936,0.0,0.0,0.0,0.0,0.0,0.0,15.24087,8.38227,2960.38861,0.732288,4.01615515053042,1.7857715393352,1000.0,0.9,1.6,30.0,5.3,1e-07,-0.8136228372620065,-0.009505796201915393
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2NO2_ntn_edge_ntn_edge,0.0,0.0,0.01519484,0.0,0.0,0.0,0.0,0.00506495,0.0,0.00126624,0.0,0.00253247,0.00759742,0.0,0.0,0.0,0.00063312,0.0,0.00253247,0.0,9.79052,5.5002,1939.068109,0.706108,2.18047285923184,1.1086627106261,1000.0,0.9,1.6,30.0,5.3,0.00144053,-2.0968545046245786,-0.09765707456723219
OPT_apo_sym_6_mc_3_sym_3_on_2_ntn_edge,0.0,0.0,0.01674898,0.0,0.0,0.0,0.0,0.00558299,0.0,0.0,0.0,0.0,0.01116599,0.0,0.0,0.0,0.0009305,0.0,0.003722,0.0,6.8004,5.77339,1433.392098,0.702005,1.37385553671098,0.9354309361423,1000.0,0.9,1.6,30.0,5.3,0.00255847,-2.543281433973655,-0.12265979007137956
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2CN,0.0,0.00243208,0.01216039,0.0,0.00060802,0.0,0.0,0.00243208,0.00243208,0.00364812,0.0,0.0,0.00243208,0.00020267,0.0,0.0,0.0,0.0,0.0,0.0,9.91762,6.58412,2956.776288,0.732882,1.98345515636143,1.5490701423822,1000.0,0.9,1.6,30.0,5.3,0.0005641,-1.5714728976169496,-0.6263901885927385
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2CH3,0.0,0.0,0.01349507,0.00122682,0.0,0.00122682,0.0,0.00858777,0.0,0.0,0.0,0.0,0.0049073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89566,7.0432,2776.719885,0.717413,2.93571142137043,1.4968067716163,1000.0,0.9,1.6,30.0,5.3,8.6307526e-05,-1.4176529975312562,-0.22654215699057048
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2CF3,0.0,0.0,0.01806993,0.00164272,0.0,0.00164272,0.00492816,0.00657088,0.0,0.0,0.0,0.0,0.00657088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92075,5.51648,1775.03389,0.645121,1.36941736076344,1.1018819773623,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.608790080468938,-0.13631466193688827
OPT_acs_sym_7_mc_4_1B_2Br,0.00299399,0.0,0.01197598,0.0,0.001497,0.0,0.0,0.00299399,0.0,0.0,0.0,0.0,0.00598799,0.000499,0.0,0.0,0.0,0.0,0.0,0.0,8.79475,6.99795,1635.734636,0.688489,2.15646115472952,0.9186541031062,5750.0,0.5,1.5,65.0,3.75,0.00259066,-2.257375807674297,0.13054358625766777
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4CN_ntn_edge_ntn_edge,0.0,0.0037897,0.01421136,0.0,0.0,0.0,0.0,0.00284227,0.0037897,0.0,0.0,0.0,0.00568454,0.0,0.0,0.0,0.00047371,0.0,0.00189485,0.0,7.68401,5.41021,2170.859103,0.671996,1.47085600228761,1.2175291808798,1000.0,0.9,1.6,30.0,5.3,0.00073647,-2.337479802687738,-0.33484144872673893
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4H_ntn_edge_ntn_edge,0.0,0.0,0.01515119,0.0,0.0,0.0,0.0,0.006313,0.0,0.0,0.0,0.0,0.0075756,0.0,0.0,0.0,0.0006313,0.0,0.0025252,0.0,9.84264,7.00901,2403.177323,0.759793,2.08739192989969,1.2421511380347,1000.0,0.9,1.6,30.0,5.3,0.00233293,-1.67867885538132,-0.39118619986929754
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_2CF3,0.0,0.0,0.01539095,0.00236784,0.00059196,0.0,0.00710351,0.00591959,0.0,0.0,0.0,0.0,0.00236784,0.00019732,0.0,0.0,0.0,0.0,0.0,0.0,8.59667,5.80221,1749.039653,0.640463,2.00805994003799,1.2241391408219,1000.0,0.9,1.6,30.0,5.3,1e-07,-2.3925171154343494,0.054637542238909494
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_4H,0.0,0.0,0.01892996,0.0,0.0,0.00111353,0.0,0.01002174,0.0,0.0,0.0,0.0,0.00445411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4864,6.43713,3292.604808,0.732602,1.36044715140442,1.5869152135048,1000.0,0.9,1.6,30.0,5.3,0.00139022,-1.653321837897352,-0.9349930234291436
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2Br_ntn_edge,0.00189706,0.0,0.01422799,0.0,0.0014228,0.0,0.0,0.00474266,0.0,0.0,0.0,0.0,0.00569119,0.00047427,0.0,0.0,0.0,0.0,0.0,0.0,9.39445,5.09398,1885.437693,0.707521,2.06939604221942,1.0433307424699,1000.0,0.9,1.6,30.0,5.3,0.00179982,-2.188669707237613,-0.12069686112900405
OPT_acs_sym_7_mc_4_1B_2Br,0.00299399,0.0,0.01197598,0.0,0.001497,0.0,0.0,0.00299399,0.0,0.0,0.0,0.0,0.00598799,0.000499,0.0,0.0,0.0,0.0,0.0,0.0,8.79475,6.99795,1635.734636,0.688489,2.15646115472952,0.9186541031062,10000000.0,0.0,1.5,65.0,5.25,3.9064543,-2.257375807674297,0.13054358625766777
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2NH2_ntn_edge,0.0,0.0,0.01425778,0.0,0.00142578,0.0,0.0,0.00855467,0.0,0.0,0.00190104,0.0,0.00570311,0.00047526,0.0,0.0,0.0,0.0,0.0,0.0,9.81836,5.94457,2643.15954,0.697922,2.05595548840787,1.3743362127979,1000.0,0.9,1.6,30.0,5.3,0.00245452,-1.8575949159212124,-0.3934761680471162
OPT_svnd_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge,0.0,0.0,0.02176895,0.0,0.0,0.0,0.0,0.00932955,0.0,0.0,0.0,0.0,0.0062197,0.0,0.0,0.0,0.00051831,0.0,0.00207323,0.0,8.13373,4.39794,1752.879051,0.705812,1.62874239214252,1.170993156173,1000.0,0.9,1.6,30.0,5.3,0.00191092,-2.352421034221486,-0.2670462614000154
OPT_pts_sym_5_mc_2_1AN_C_1B_4F,0.0,0.0,0.01527015,0.00054536,0.0,0.00109073,0.0087258,0.0,0.0,0.0,0.0,0.0,0.0043629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72084,7.45484,2405.744232,0.716412,1.8372563843808,1.2169651222668,1000.0,0.9,1.6,30.0,5.3,0.00059152,-1.9009745399724,-0.3373867057464889
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_ntn_edge_ntn_edge,0.0,0.00126412,0.01516949,0.0,0.0,0.0,0.0,0.0050565,0.00126412,0.0,0.0,0.0,0.00758475,0.0,0.0,0.0,0.00063206,0.0,0.00252825,0.0,9.6258,6.15131,1981.179575,0.720693,2.37199316336036,1.1647877737215,1000.0,0.9,1.6,30.0,5.3,0.00165939,-1.9606335503917862,-0.106937069799669
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2CH3,0.0,0.0,0.01774315,0.00161301,0.0,0.00161301,0.0,0.01129109,0.0,0.0,0.0,0.0,0.00645205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19956,6.20278,2517.146627,0.682607,1.60896805939417,1.3394679324814,1000.0,0.9,1.6,30.0,5.3,0.00044584,-2.083548885160297,-0.43495467584159037
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4H,0.0,0.0,0.01796746,0.0,0.0,0.00105691,0.0,0.00951218,0.0,0.0,0.0,0.0,0.00422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98539,6.62164,4221.049522,0.747498,1.36670799157775,1.6719247815125,1000.0,0.9,1.6,30.0,5.3,0.00189233,-1.3189015870837992,-1.294721183588838
OPT_apo_sym_6_mc_3_sym_3_on_1_1B_4Br,0.00494699,0.0,0.00989398,0.0,0.0,0.0,0.0,0.0,0.0,0.00123675,0.0,0.0,0.0024735,0.0,0.0,0.0,0.00020612,0.0,0.0008245,0.0,11.7624,8.03967,1808.58738,0.774852,2.55522925575443,0.9585724591287,1000.0,0.9,1.6,30.0,5.3,1e-07,-1.6329675266762709,0.05845092961316941
OPT_sit_sym_3_on_1_sym_7_mc_4_ntn_edge,0.0,0.0,0.01339208,0.0,0.00334802,0.0,0.0,0.0,0.0,0.00669604,0.0,0.0,0.01339208,0.00111601,0.0,0.0,0.0,0.0,0.0,0.0,7.76324,5.35302,1406.114235,0.666337,1.78399479566161,0.9112817291748,1000.0,0.9,1.5,30.0,5.25,0.00110006,-2.596077803813582,0.08884817714646069
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,5750.0,0.0,0.0,250.0,3.0,0.00368667,3.3040333521460528,5.353235629053376
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.0,1.5,30.0,5.25,1e-07,3.3040333521460528,5.353235629053376
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,82500.0,0.9,1.6,195.0,5.3,2.1024015,8.494163250414116,0.10807040024859241
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.0,0.0,250.0,3.0,1e-07,3.3040333521460528,5.353235629053376
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,1500000.0,0.0,1.6,30.0,5.3,5.967153,8.494163250414116,0.10807040024859241
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.0041669,0.0,0.0,0.00010966,0.0,0.00252207,0.0,0.0,0.0,0.0,0.00043862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04139,24.00551,7763.379427,0.944068,5.21038489835221,7.7574869902393,10000000.0,0.9,1.6,195.0,5.3,74.52013,5.001406112022306,-2.322367879169438
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4F,0.0,0.0,0.00748606,0.0,0.0,0.0,0.00413024,0.0012907,0.0,0.0,0.0,0.0,0.00103256,0.0,0.0,0.00051628,0.00051628,0.0,0.0,0.00038721,41.05529,39.55211,2479.456494,0.820177,15.9658201034944,2.1908976899392,1000.0,0.0,1.6,195.0,5.3,0.08638,4.464104112461973,4.50770818704219
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.0045714,0.0,0.0,0.0001203,0.0,0.0027669,0.0,0.0,0.0,0.0,0.0004812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06171,32.26996,7656.57517,0.946652,9.06351940663688,8.2451810029596,10000000.0,0.9,1.5,125.0,5.25,59.250114,6.678383150920723,-0.9571527254404312
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00478131,0.0,0.0,0.00012582,0.0,0.00289395,0.0,0.0,0.0,0.0,0.0005033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92292,20.85243,7677.384874,0.943745,8.08943238460022,7.8831993125383,8250000.0,0.9,1.6,195.0,5.3,74.72899,5.597725244963404,-1.6436986424687823
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,8250000.0,0.0,1.5,30.0,5.25,2.1088767,3.3040333521460528,5.353235629053376
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,8250.0,0.9,1.6,195.0,5.3,0.15308952,8.494163250414116,0.10807040024859241
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,1000.0,0.0,1.5,195.0,5.25,0.03511667,8.494163250414116,0.10807040024859241
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_4CN,0.0,0.00308533,0.00655633,0.0,0.0,0.0,0.0,0.00134983,0.00308533,0.0,0.0,0.0,0.00077133,0.0,0.0,0.00038567,0.00038567,0.0,0.0,0.00028925,42.6514,40.44231,2592.719043,0.781329,16.2263277475507,2.4664901588165,8250000.0,0.0,1.6,30.0,5.3,5.072801,4.630511324140828,4.654958118081594
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_2Br,0.00208368,0.0,0.00755334,0.0,0.0,0.0,0.0,0.00338598,0.0,0.0,0.0,0.0,0.00104184,0.0,0.0,0.00052092,0.00052092,0.0,0.0,0.00039069,38.92009,37.35679,1673.711819,0.805708,15.5931541820546,1.5822960601883,8250000.0,0.0,1.5,30.0,5.25,3.6485767,3.7167058464321117,4.735077164030677
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,33500.0,0.9,1.5,195.0,5.25,0.84210086,8.494163250414116,0.10807040024859241
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,8250000.0,0.9,1.5,195.0,3.75,124.427574,4.271508386180916,-2.77081127717253
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1500000.0,0.0,1.6,195.0,5.3,5.8207016,3.3040333521460528,5.353235629053376
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,57500.0,0.9,1.6,195.0,5.3,1.4460778,8.494163250414116,0.10807040024859241
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,8250000.0,0.9,1.5,195.0,5.25,73.61852,4.271508386180916,-2.77081127717253
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.0,1.5,195.0,5.25,0.00579,3.3040333521460528,5.353235629053376
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.0,1.5,125.0,5.25,1e-07,3.3040333521460528,5.353235629053376
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,8250000.0,0.9,1.6,195.0,5.3,70.82786,4.271508386180916,-2.77081127717253
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,3350.0,0.0,1.5,125.0,5.25,0.00501966,3.3040333521460528,5.353235629053376
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,15000.0,0.9,1.6,195.0,5.3,0.34128952,8.494163250414116,0.10807040024859241
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.0,0.0,55.0,3.0,1e-07,3.3040333521460528,5.353235629053376
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.0045714,0.0,0.0,0.0001203,0.0,0.0027669,0.0,0.0,0.0,0.0,0.0004812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06171,32.26996,7656.57517,0.946652,9.06351940663688,8.2451810029596,10000000.0,0.9,1.6,195.0,5.3,79.572235,6.678383150920723,-0.9571527254404312
